"","match_id","start_time","duration","radiant_win","radiant_hero_id","dire_hero_id"
"6144",6402,2015-11-13 01:16:01,2492,"True","13,93,68,100,110","30,88,25,8,11"
"6145",6403,2015-11-13 01:16:43,1764,"False","74,86,73,105,102","1,111,4,7,2"
"6146",6404,2015-11-13 01:16:55,2233,"True","21,83,68,88,47","44,58,86,14,71"
"6147",6405,2015-11-13 01:16:20,2963,"True","44,75,22,51,39","107,5,87,8,46"
"6148",6406,2015-11-13 01:16:42,2199,"True","93,7,69,11,90","28,30,21,62,73"
"6149",6407,2015-11-13 01:17:02,2837,"True","35,22,75,36,104","82,47,110,74,5"
"6150",6408,2015-11-13 01:17:00,1516,"True","37,90,100,21,67","44,26,95,19,91"
"6151",6409,2015-11-13 01:17:10,2156,"True","112,1,47,74,80","73,14,46,31,55"
"6152",6410,2015-11-13 01:17:18,2224,"False","69,112,44,53,74","104,20,14,25,8"
"6153",6411,2015-11-13 01:17:25,2124,"False","98,84,11,21,26","50,109,85,54,39"
"6154",6412,2015-11-13 01:17:21,1779,"False","105,1,2,73,106","109,17,107,26,46"
"6155",6413,2015-11-13 01:17:58,2445,"False","62,36,21,26,8","56,69,32,74,42"
"6156",6414,2015-11-13 01:17:55,2817,"True","34,5,22,30,104","2,26,112,18,21"
"6157",6415,2015-11-13 01:18:06,4133,"False","20,8,69,11,21","57,72,79,51,15"
"6158",6416,2015-11-13 01:17:59,2195,"False","39,71,74,64,8","84,21,11,90,7"
"6159",6417,2015-11-13 01:17:53,2466,"True","5,35,100,1,11","29,52,9,106,18"
"6160",6418,2015-11-13 01:18:51,1756,"False","100,33,11,110,12","5,46,62,36,94"
"6161",6419,2015-11-13 01:18:54,2301,"True","86,85,70,11,69","104,98,30,59,106"
"6162",6420,2015-11-13 01:19:07,1886,"True","27,11,69,70,37","30,67,51,97,1"
"6163",6421,2015-11-13 01:19:11,2091,"True","11,107,5,111,93","99,8,110,26,100"
"6164",6422,2015-11-13 01:19:10,3315,"True","86,57,106,100,93","1,46,15,26,3"
"6165",6423,2015-11-13 01:19:23,2006,"True","14,36,7,70,69","92,76,20,93,53"
"6166",6424,2015-11-13 01:19:25,1852,"False","50,51,106,73,107","99,6,9,52,76"
"6167",6425,2015-11-13 01:19:51,2441,"True","104,106,49,1,87","3,100,107,7,71"
"6168",6426,2015-11-13 01:19:58,1877,"False","69,46,68,110,54","28,11,86,19,50"
"6169",6427,2015-11-13 01:19:31,3002,"True","94,2,7,56,75","28,44,107,74,93"
"6170",6428,2015-11-13 01:20:01,3089,"False","68,69,105,43,94","104,110,14,32,73"
"6171",6429,2015-11-13 01:19:59,2584,"False","82,21,49,5,67","72,22,11,41,68"
"6172",6430,2015-11-13 01:20:14,1770,"True","30,28,20,11,73","19,39,21,68,112"
"6173",6431,2015-11-13 01:20:16,3364,"True","71,39,93,21,98","99,70,29,4,105"
"6174",6432,2015-11-13 01:20:40,1953,"False","16,94,74,75,73","100,27,8,70,36"
"6175",6433,2015-11-13 01:20:32,1694,"False","19,96,22,30,1","8,86,90,85,97"
"6176",6434,2015-11-13 01:21:08,3735,"False","27,10,15,73,21","74,40,62,18,53"
"6177",6435,2015-11-13 01:20:51,2266,"False","11,7,27,64,6","74,100,93,85,87"
"6178",6436,2015-11-13 01:21:20,2523,"False","64,3,71,8,74","11,87,81,44,4"
"6179",6437,2015-11-13 01:21:32,2743,"False","104,11,30,8,112","2,37,43,47,32"
"6180",6438,2015-11-13 01:21:14,2837,"False","11,93,64,7,2","14,59,62,12,75"
"6181",6439,2015-11-13 01:21:25,3198,"False","25,30,60,1,68","104,73,57,80,36"
"6182",6440,2015-11-13 01:21:54,2803,"False","3,36,93,8,74","44,59,11,14,91"
"6183",6441,2015-11-13 01:21:45,1563,"True","94,99,83,39,68","70,41,28,73,86"
"6184",6442,2015-11-13 01:21:58,2785,"False","21,11,112,81,32","72,97,14,54,7"
"6185",6443,2015-11-13 01:22:41,2993,"True","110,30,41,39,25","74,33,58,73,86"
"6186",6444,2015-11-13 01:22:43,3958,"False","67,104,74,83,20","100,9,21,70,93"
"6187",6445,2015-11-13 01:22:55,2421,"False","31,26,46,97,8","90,93,7,25,69"
"6188",6446,2015-11-13 01:23:11,2145,"False","85,74,93,50,11","72,54,97,9,98"
"6189",6447,2015-11-13 01:23:35,2504,"False","82,39,50,69,84","7,34,56,87,44"
"6190",6448,2015-11-13 01:23:47,2189,"False","5,27,15,112,39","64,11,40,28,37"
"6191",6449,2015-11-13 01:23:46,2054,"False","97,21,90,5,12","36,41,62,112,73"
"6192",6450,2015-11-13 01:24:03,1515,"False","106,62,3,11,69","112,53,98,82,67"
"6193",6451,2015-11-13 01:24:09,2457,"False","5,41,57,39,93","31,30,18,36,69"
"6194",6452,2015-11-13 01:24:33,2704,"False","53,39,87,99,4","104,20,21,83,25"
"6195",6453,2015-11-13 01:24:33,2597,"True","1,71,46,5,85","104,11,45,33,26"
"6196",6454,2015-11-13 01:24:43,2506,"False","100,5,44,16,14","67,21,25,22,85"
"6197",6455,2015-11-13 01:25:00,2668,"False","36,75,7,76,12","74,102,101,21,54"
"6198",6456,2015-11-13 01:24:49,3619,"True","22,104,26,53,67","82,75,100,25,86"
"6199",6457,2015-11-13 01:25:07,2307,"False","20,112,106,11,110","72,84,96,21,28"
"6200",6458,2015-11-13 01:25:15,2118,"True","112,85,26,104,47","68,44,12,11,100"
"6201",6459,2015-11-13 01:25:35,2008,"True","95,27,73,74,33","52,53,103,10,109"
"6202",6460,2015-11-13 01:25:34,3176,"False","95,73,26,59,2","44,36,69,112,104"
"6203",6461,2015-11-13 01:25:42,2211,"True","22,15,28,42,107","44,89,111,32,104"
"6204",6462,2015-11-13 01:25:47,2208,"False","86,28,21,106,93","112,71,11,8,110"
"6205",6463,2015-11-13 01:25:33,2157,"True","112,73,42,21,71","72,9,23,31,28"
"6206",6464,2015-11-13 01:25:58,2189,"True","17,72,86,85,47","31,74,41,5,76"
"6207",6465,2015-11-13 01:25:58,2007,"False","21,57,73,26,69","55,25,49,20,82"
"6208",6466,2015-11-13 01:26:12,3596,"False","68,12,72,55,75","87,74,28,51,69"
"6209",6467,2015-11-13 01:26:12,2818,"True","75,21,36,86,19","57,46,9,62,76"
"6210",6468,2015-11-13 01:26:14,3603,"True","26,89,63,21,106","2,73,8,36,75"
"6211",6469,2015-11-13 01:26:04,2601,"True","20,93,26,11,83","86,87,2,72,46"
"6212",6470,2015-11-13 01:26:29,2932,"True","106,29,91,67,105","21,18,101,7,14"
"6213",6471,2015-11-13 01:26:43,1645,"True","21,28,11,93,31","112,51,73,72,69"
"6214",6472,2015-11-13 01:26:15,3106,"False","7,21,20,28,93","104,81,16,111,5"
"6215",6473,2015-11-13 01:26:35,1635,"True","57,104,110,46,29","23,6,11,78,101"
"6216",6474,2015-11-13 01:27:10,2181,"True","22,74,67,89,9","8,11,7,86,97"
"6217",6475,2015-11-13 01:27:28,3290,"True","8,25,32,93,31","56,35,70,22,109"
"6218",6476,2015-11-13 01:27:48,2740,"False","74,21,33,1,25","101,83,100,20,44"
"6219",6477,2015-11-13 01:27:58,1866,"False","64,47,72,87,4","74,29,62,46,20"
"6220",6478,2015-11-13 01:28:24,1592,"True","82,86,100,106,61","11,94,7,21,31"
"6221",6479,2015-11-13 01:28:39,2734,"False","42,54,5,31,107","21,67,20,104,9"
"6222",6480,2015-11-13 01:28:45,2998,"True","14,30,7,73,70","68,42,60,104,13"
"6223",6481,2015-11-13 01:28:58,2754,"False","62,21,30,11,69","8,80,50,22,103"
"6224",6482,2015-11-13 01:28:54,2178,"False","16,101,34,93,69","84,39,1,62,21"
"6225",6483,2015-11-13 01:29:26,2911,"True","67,28,57,71,21","39,7,19,112,12"
"6226",6484,2015-11-13 01:29:26,2353,"True","69,20,8,106,68","42,112,74,93,100"
"6227",6485,2015-11-13 01:29:27,1852,"True","28,11,7,64,56","14,32,59,73,112"
"6228",6486,2015-11-13 01:29:54,2560,"True","53,55,44,21,86","7,14,32,100,1"
"6229",6487,2015-11-13 01:30:00,1997,"True","56,104,43,95,50","57,93,2,107,11"
"6230",6488,2015-11-13 01:29:49,2672,"True","14,35,39,5,18","76,1,7,86,16"
"6231",6490,2015-11-13 01:30:50,2022,"True","5,74,70,85,53","98,52,35,109,104"
"6232",6491,2015-11-13 01:31:08,3595,"False","5,25,21,18,20","57,11,93,7,39"
"6233",6493,2015-11-13 01:30:59,2165,"True","16,42,102,12,30","44,97,52,93,7"
"6234",6495,2015-11-13 01:31:45,2546,"True","72,1,45,86,14","88,41,22,39,53"
"6235",6496,2015-11-13 01:31:55,2820,"True","19,20,11,17,51","100,35,112,74,6"
"6236",6497,2015-11-13 01:31:27,1895,"True","62,67,99,5,36","34,28,104,9,14"
"6237",6498,2015-11-13 01:32:04,3370,"False","79,36,94,46,58","90,19,104,47,70"
"6238",6499,2015-11-13 01:32:07,1879,"False","39,75,37,62,41","13,57,17,1,2"
"6239",6500,2015-11-13 01:32:29,2050,"False","99,21,71,72,87","26,74,34,102,8"
"6240",6501,2015-11-13 01:32:25,2950,"False","33,28,61,52,30","4,42,68,100,6"
"6241",6502,2015-11-13 01:32:55,3234,"True","56,87,23,109,50","22,100,21,104,16"
"6242",6504,2015-11-13 01:33:03,2090,"False","71,72,74,38,50","90,69,73,21,86"
"6243",6505,2015-11-13 01:33:11,1709,"True","20,31,70,59,11","2,92,74,42,65"
"6244",6506,2015-11-13 01:33:13,3551,"True","93,9,20,11,86","39,112,41,16,7"
"6245",6507,2015-11-13 01:32:55,3137,"False","2,39,75,12,64","13,9,28,7,44"
"6246",6508,2015-11-13 01:33:21,2371,"True","4,22,28,57,97","32,88,95,100,104"
"6247",6509,2015-11-13 01:33:08,2691,"False","40,72,25,14,97","8,11,75,28,71"
"6248",6510,2015-11-13 01:33:23,2240,"False","95,73,34,53,68","48,54,21,112,16"
"6249",6511,2015-11-13 01:33:20,1871,"True","109,112,31,39,36","50,74,7,1,69"
"6250",6512,2015-11-13 01:33:21,2595,"False","25,72,21,14,18","85,71,112,73,8"
"6251",6513,2015-11-13 01:33:48,2304,"True","100,84,35,25,104","21,101,64,8,43"
"6252",6514,2015-11-13 01:33:57,2427,"True","112,1,60,53,26","21,92,27,6,42"
"6253",6515,2015-11-13 01:33:52,2065,"False","21,22,68,8,27","110,74,7,33,73"
"6254",6516,2015-11-13 01:34:21,1767,"False","48,61,62,31,1","64,74,104,56,21"
"6255",6517,2015-11-13 01:34:40,3316,"True","98,106,43,100,84","9,88,19,21,55"
"6256",6518,2015-11-13 01:34:36,2673,"True","97,91,21,1,50","86,42,25,60,36"
"6257",6519,2015-11-13 01:34:51,2484,"False","100,9,42,30,75","87,21,72,2,41"
"6258",6520,2015-11-13 01:35:08,3398,"True","16,75,11,23,104","76,26,8,55,84"
"6259",6521,2015-11-13 01:35:28,1800,"False","74,96,41,26,31","72,100,112,21,61"
"6260",6522,2015-11-13 01:35:31,2168,"True","33,60,99,42,5","69,21,28,44,70"
"6261",6523,2015-11-13 01:36:03,2392,"False","14,65,26,75,7","68,67,93,11,86"
"6262",6524,2015-11-13 01:36:06,3452,"True","104,22,26,60,84","96,14,74,4,42"
"6263",6525,2015-11-13 01:36:15,2665,"False","23,25,30,104,44","8,50,65,11,21"
"6264",6526,2015-11-13 01:36:20,1939,"True","31,74,18,26,28","88,90,7,12,25"
"6265",6527,2015-11-13 01:36:22,2161,"True","64,70,76,18,8","32,17,44,50,88"
"6266",6528,2015-11-13 01:36:42,2817,"True","19,57,46,100,22","39,53,42,28,86"
"6267",6529,2015-11-13 01:36:46,2606,"True","107,70,50,86,74","73,31,92,69,72"
"6268",6530,2015-11-13 01:37:06,3717,"False","85,22,25,67,21","101,100,1,17,105"
"6269",6531,2015-11-13 01:37:31,2634,"True","14,112,85,8,110","72,46,64,28,50"
"6270",6533,2015-11-13 01:37:36,3016,"True","11,5,74,35,71","94,51,106,101,47"
"6271",6534,2015-11-13 01:37:44,2673,"True","44,74,8,19,27","49,29,89,54,25"
"6272",6535,2015-11-13 01:38:19,3312,"True","67,85,25,97,87","16,47,7,69,1"
"6273",6536,2015-11-13 01:38:56,2119,"True","75,70,21,14,31","2,22,25,16,94"
"6274",6537,2015-11-13 01:38:59,2371,"True","73,28,8,40,84","44,46,91,90,100"
"6275",6538,2015-11-13 01:39:31,3072,"True","90,36,73,12,26","100,85,93,11,58"
"6276",6539,2015-11-13 01:39:28,2213,"False","30,97,51,112,93","37,21,28,35,1"
"6277",6540,2015-11-13 01:39:41,2648,"True","7,87,11,28,8","26,40,39,93,71"
"6278",6541,2015-11-13 01:39:47,3157,"True","25,57,16,88,19","9,11,94,50,65"
"6279",6542,2015-11-13 01:40:01,2574,"True","31,1,7,59,28","50,46,10,100,98"
"6280",6543,2015-11-13 01:40:00,2330,"True","65,94,90,93,110","72,21,9,104,89"
"6281",6544,2015-11-13 01:40:27,3126,"True","57,100,59,76,51","67,72,49,14,27"
"6282",6545,2015-11-13 01:40:19,2061,"False","86,8,68,19,11","14,105,104,73,31"
"6283",6546,2015-11-13 01:40:39,2522,"False","8,25,59,83,7","100,28,69,21,75"
"6284",6547,2015-11-13 01:40:12,2574,"False","50,29,68,41,25","73,75,30,97,28"
"6285",6548,2015-11-13 01:40:41,1939,"False","28,85,14,93,106","73,63,87,26,98"
"6286",6549,2015-11-13 01:40:54,2109,"True","107,54,7,98,102","81,68,73,63,21"
"6287",6550,2015-11-13 01:40:54,3480,"True","110,32,64,35,74","6,100,14,97,30"
"6288",6551,2015-11-13 01:41:05,1804,"False","21,69,91,14,44","73,88,72,87,112"
"6289",6552,2015-11-13 01:41:13,1733,"False","72,8,27,93,90","37,46,96,5,28"
"6290",6553,2015-11-13 01:41:03,2552,"True","25,93,36,97,67","77,98,34,30,71"
"6291",6554,2015-11-13 01:41:16,2334,"True","14,35,7,46,69","12,71,95,55,32"
"6292",6555,2015-11-13 01:41:41,1710,"True","21,100,28,14,50","83,51,46,4,12"
"6293",6556,2015-11-13 01:42:30,2646,"True","101,30,69,25,72","54,71,90,74,48"
"6294",6557,2015-11-13 01:42:28,1801,"False","100,7,21,69,20","84,8,72,10,51"
"6295",6558,2015-11-13 01:42:37,2505,"False","93,21,100,8,40","14,28,70,42,11"
"6296",6559,2015-11-13 01:42:34,2184,"True","68,42,57,12,98","96,94,93,26,4"
"6297",6560,2015-11-13 01:42:45,2826,"True","22,86,28,104,67","57,90,41,49,21"
"6298",6561,2015-11-13 01:42:56,2088,"True","7,74,10,21,67","11,40,27,73,2"
"6299",6562,2015-11-13 01:43:14,2479,"False","11,21,67,68,14","55,81,36,69,26"
"6300",6563,2015-11-13 01:43:27,2430,"True","41,68,73,11,38","69,6,39,56,102"
"6301",6564,2015-11-13 01:43:59,3256,"True","57,11,21,1,32","100,28,69,87,39"
"6302",6565,2015-11-13 01:44:03,2676,"True","8,60,16,50,100","20,19,59,22,74"
"6303",6566,2015-11-13 01:43:53,3076,"False","84,19,74,77,56","71,21,86,14,93"
"6304",6567,2015-11-13 01:44:12,2459,"False","73,69,8,16,26","71,62,43,86,41"
"6305",6568,2015-11-13 01:43:53,3196,"False","99,21,71,11,59","14,9,7,65,56"
"6306",6569,2015-11-13 01:44:17,2416,"False","69,39,21,60,11","68,51,93,28,73"
"6307",6570,2015-11-13 01:44:20,1928,"False","107,110,21,74,102","87,11,100,67,112"
"6308",6571,2015-11-13 01:44:22,3321,"True","1,27,61,106,7","40,8,35,44,25"
"6309",6572,2015-11-13 01:44:29,2126,"False","74,9,62,1,57","8,7,86,39,102"
"6310",6573,2015-11-13 01:44:31,2688,"False","100,44,21,26,7","38,106,101,22,31"
"6311",6574,2015-11-13 01:44:42,2286,"True","45,74,33,1,29","11,42,86,77,100"
"6312",6575,2015-11-13 01:44:58,2897,"True","31,26,28,56,104","106,53,91,44,19"
"6313",6576,2015-11-13 01:45:32,1787,"False","74,12,27,112,28","110,11,20,8,14"
"6314",6577,2015-11-13 01:45:41,2558,"True","100,21,73,42,31","1,74,98,90,14"
"6315",6578,2015-11-13 01:45:43,1690,"True","104,102,47,67,32","71,8,54,73,77"
"6316",6579,2015-11-13 01:45:53,1828,"True","50,107,67,25,104","42,74,63,2,14"
"6317",6580,2015-11-13 01:45:59,2755,"True","78,85,73,67,33","63,100,11,62,8"
"6318",6581,2015-11-13 01:46:31,2545,"False","77,58,35,106,85","67,68,22,96,100"
"6319",6582,2015-11-13 01:46:24,1784,"False","14,59,8,93,23","38,16,35,85,97"
"6320",6583,2015-11-13 01:46:32,1987,"True","25,21,99,93,55","104,34,70,41,4"
"6321",6584,2015-11-13 01:46:43,1563,"True","92,72,50,97,11","34,112,4,16,49"
"6322",6585,2015-11-13 01:46:51,2719,"True","28,5,1,74,42","8,50,106,90,29"
"6323",6586,2015-11-13 01:47:04,2469,"True","112,74,27,21,48","7,1,110,39,18"
"6324",6587,2015-11-13 01:47:28,1737,"False","72,63,99,107,2","19,75,95,36,90"
"6325",6588,2015-11-13 01:47:11,1998,"False","32,67,36,42,74","7,18,102,21,35"
"6326",6589,2015-11-13 01:47:38,3477,"False","62,43,6,21,71","99,32,60,44,35"
"6327",6590,2015-11-13 01:47:38,1971,"True","35,25,72,84,70","74,41,63,42,23"
"6328",6591,2015-11-13 01:47:41,2357,"True","9,73,36,28,47","45,54,56,68,99"
"6329",6592,2015-11-13 01:47:54,3804,"False","50,72,63,62,29","112,69,30,73,28"
"6330",6593,2015-11-13 01:48:29,4142,"True","62,39,14,25,1","31,69,11,7,16"
"6331",6594,2015-11-13 01:48:24,2885,"True","8,68,28,11,69","56,90,83,73,12"
"6332",6596,2015-11-13 01:48:27,2179,"False","21,28,59,35,62","12,74,32,92,22"
"6333",6597,2015-11-13 01:48:42,3739,"True","9,33,4,39,59","93,21,48,74,68"
"6334",6598,2015-11-13 01:48:37,3268,"True","72,73,21,68,42","48,51,22,9,28"
"6335",6599,2015-11-13 01:48:45,2341,"False","99,19,57,86,39","74,23,67,79,29"
"6336",6601,2015-11-13 01:49:20,2256,"False","25,28,75,21,5","44,74,95,37,14"
"6337",6602,2015-11-13 01:49:22,3361,"True","7,73,103,67,25","95,9,11,104,4"
"6338",6603,2015-11-13 01:49:35,1686,"False","71,67,101,30,11","72,20,28,17,62"
"6339",6604,2015-11-13 01:49:59,2775,"True","30,25,99,17,93","5,105,53,1,74"
"6340",6605,2015-11-13 01:50:11,2241,"True","93,84,104,62,46","69,106,101,110,11"
"6341",6606,2015-11-13 01:50:23,2173,"False","11,67,29,69,104","42,70,17,22,57"
"6342",6607,2015-11-13 01:50:07,4353,"False","67,1,5,50,47","7,26,68,74,22"
"6343",6608,2015-11-13 01:50:34,3164,"False","1,23,5,104,9","102,16,21,103,67"
"6344",6609,2015-11-13 01:50:48,2577,"True","31,28,8,29,21","76,37,12,85,25"
"6345",6610,2015-11-13 01:50:52,1910,"False","19,99,20,104,7","50,69,39,1,28"
"6346",6611,2015-11-13 01:51:09,2004,"False","95,41,87,78,104","100,39,86,67,49"
"6347",6612,2015-11-13 01:51:29,1890,"True","8,69,21,29,86","11,83,51,31,12"
"6348",6613,2015-11-13 01:51:30,2317,"True","68,70,93,15,78","14,9,73,84,1"
"6349",6614,2015-11-13 01:51:46,1668,"True","104,72,73,21,62","39,71,86,12,32"
"6350",6615,2015-11-13 01:52:03,3202,"False","21,59,11,112,87","70,75,42,26,51"
"6351",6616,2015-11-13 01:52:23,2835,"False","51,11,42,5,14","50,44,71,43,94"
"6352",6617,2015-11-13 01:52:40,2175,"False","74,12,75,64,72","7,21,14,8,71"
"6353",6618,2015-11-13 01:53:20,1620,"True","78,2,104,73,75","51,1,5,80,106"
"6354",6619,2015-11-13 01:53:33,1681,"False","3,38,93,74,85","28,75,21,72,26"
"6355",6620,2015-11-13 01:53:39,3972,"True","26,74,21,44,85","11,53,67,2,37"
"6356",6621,2015-11-13 01:53:43,1744,"False","70,72,107,26,62","84,4,28,57,106"
"6357",6622,2015-11-13 01:54:00,2419,"True","77,12,50,97,14","8,71,39,59,65"
"6358",6623,2015-11-13 01:54:15,2529,"True","28,14,8,46,112","93,107,39,106,23"
"6359",6624,2015-11-13 01:54:18,2431,"True","21,71,48,13,26","23,104,89,39,86"
"6360",6625,2015-11-13 01:54:52,3104,"True","14,74,1,59,39","53,42,51,30,21"
"6361",6626,2015-11-13 01:54:40,2182,"False","17,3,1,110,8","70,4,64,11,28"
"6362",6627,2015-11-13 01:55:03,3741,"False","46,67,5,99,32","8,85,59,23,28"
"6363",6628,2015-11-13 01:54:54,2457,"True","99,62,2,11,57","94,26,28,14,32"
"6364",6629,2015-11-13 01:54:57,2199,"True","9,19,69,21,85","86,18,78,51,45"
"6365",6630,2015-11-13 01:55:32,2005,"False","75,47,107,70,5","74,7,8,57,106"
"6366",6631,2015-11-13 01:56:02,2488,"True","16,14,60,94,5","21,100,62,27,93"
"6367",6632,2015-11-13 01:56:04,3295,"False","50,93,62,100,11","106,2,1,86,26"
"6368",6633,2015-11-13 01:56:13,2384,"False","85,46,98,21,28","11,104,112,5,69"
"6369",6634,2015-11-13 01:56:16,2163,"True","7,42,62,86,102","1,84,104,51,74"
"6370",6635,2015-11-13 01:56:28,3526,"False","35,12,104,68,62","71,59,112,25,57"
"6371",6636,2015-11-13 01:56:16,2630,"True","14,54,110,87,67","100,13,57,11,8"
"6372",6637,2015-11-13 01:57:07,2939,"True","11,62,8,88,98","112,97,5,39,48"
"6373",6638,2015-11-13 01:56:55,2150,"False","7,14,94,60,3","96,104,85,83,47"
"6374",6639,2015-11-13 01:57:08,2638,"True","57,17,32,93,73","50,69,9,109,21"
"6375",6640,2015-11-13 01:57:13,3335,"True","11,69,14,42,66","93,68,20,74,28"
"6376",6641,2015-11-13 01:57:22,1984,"False","53,102,11,68,25","28,46,60,31,17"
"6377",6642,2015-11-13 01:57:37,2300,"False","1,87,31,74,29","16,14,47,6,30"
"6378",6643,2015-11-13 01:57:50,3092,"False","27,28,75,99,11","9,14,21,22,93"
"6379",6644,2015-11-13 01:58:06,3073,"True","14,100,18,40,47","98,42,92,75,63"
"6380",6645,2015-11-13 01:58:06,1831,"True","71,101,95,82,65","100,93,31,83,21"
"6381",6646,2015-11-13 01:59:02,2220,"True","5,14,81,50,38","39,44,112,6,58"
"6382",6647,2015-11-13 01:59:24,2276,"True","12,69,112,42,106","11,68,56,50,28"
"6383",6648,2015-11-13 01:59:26,1974,"False","30,67,10,21,75","25,19,101,8,74"
"6384",6649,2015-11-13 01:59:21,2865,"False","91,47,21,43,16","93,63,98,68,69"
"6385",6650,2015-11-13 01:59:33,1737,"False","53,74,102,67,99","66,82,39,100,76"
"6386",6651,2015-11-13 01:59:18,2978,"True","12,27,39,47,59","93,9,36,8,62"
"6387",6652,2015-11-13 01:59:53,2090,"False","96,75,106,3,21","35,69,29,46,26"
"6388",6654,2015-11-13 02:00:07,2150,"True","46,101,1,74,69","11,14,5,107,72"
"6389",6655,2015-11-13 02:00:07,2037,"False","100,96,8,23,94","57,42,11,14,88"
"6390",6656,2015-11-13 02:00:17,1676,"False","86,97,25,106,39","71,61,19,90,47"
"6391",6657,2015-11-13 02:00:27,2255,"True","21,8,55,102,22","11,50,98,57,1"
"6392",6658,2015-11-13 02:00:48,2305,"True","14,21,73,109,68","51,74,106,22,53"
"6393",6659,2015-11-13 02:00:53,3121,"True","73,68,9,11,106","62,28,22,21,32"
"6394",6660,2015-11-13 02:00:51,2660,"True","62,86,67,100,74","106,69,64,72,58"
"6395",6661,2015-11-13 02:01:10,2961,"False","39,4,94,85,103","7,11,104,14,76"
"6396",6662,2015-11-13 02:01:23,2366,"False","17,51,39,44,31","107,55,102,73,1"
"6397",6663,2015-11-13 02:00:54,1844,"False","110,26,1,11,100","72,21,99,30,74"
"6398",6664,2015-11-13 02:01:39,3023,"False","106,86,100,3,4","31,46,20,104,67"
"6399",6665,2015-11-13 02:01:23,1991,"True","38,11,67,98,57","75,104,84,39,25"
"6400",6666,2015-11-13 02:01:56,1939,"False","74,28,14,5,77","7,69,19,64,47"
"6401",6667,2015-11-13 02:01:56,2154,"False","32,106,14,82,71","1,75,90,56,104"
"6402",6668,2015-11-13 02:01:32,1915,"True","100,62,48,74,96","28,11,55,3,63"
"6403",6669,2015-11-13 02:02:20,2870,"False","27,21,73,100,98","84,55,67,68,11"
"6404",6670,2015-11-13 02:02:27,3516,"True","64,48,57,67,14","68,74,56,70,104"
"6405",6671,2015-11-13 02:02:58,2352,"True","9,42,11,14,99","97,62,87,69,39"
"6406",6672,2015-11-13 02:03:02,2076,"False","14,74,28,84,93","1,64,7,106,68"
"6407",6673,2015-11-13 02:03:13,3342,"True","7,18,35,42,104","69,48,30,1,81"
"6408",6674,2015-11-13 02:03:14,2432,"False","39,9,30,36,44","73,69,68,62,106"
"6409",6675,2015-11-13 02:03:22,2645,"True","44,19,86,29,26","12,5,74,7,104"
"6410",6676,2015-11-13 02:03:10,2977,"True","8,85,11,37,87","42,39,38,83,64"
"6411",6677,2015-11-13 02:03:41,2762,"True","75,32,86,99,5","62,95,14,96,74"
"6412",6678,2015-11-13 02:03:43,1910,"True","51,16,7,93,11","72,3,85,39,60"
"6413",6679,2015-11-13 02:04:06,2726,"False","4,87,33,39,72","30,93,11,71,99"
"6414",6680,2015-11-13 02:04:14,3506,"True","23,1,101,58,50","8,88,85,55,36"
"6415",6681,2015-11-13 02:04:24,3061,"True","74,55,69,50,28","40,23,75,19,7"
"6416",6682,2015-11-13 02:04:40,2463,"True","61,2,68,21,30","59,104,11,105,50"
"6417",6683,2015-11-13 02:04:56,1628,"True","69,42,74,71,112","7,93,100,50,25"
"6418",6684,2015-11-13 02:04:58,2928,"True","88,52,7,59,37","64,21,90,1,102"
"6419",6685,2015-11-13 02:05:28,3128,"False","26,1,15,71,5","7,28,67,41,107"
"6420",6686,2015-11-13 02:05:21,3865,"True","83,100,22,54,14","18,63,45,62,21"
"6421",6687,2015-11-13 02:05:36,2504,"True","98,16,70,112,47","69,37,19,86,76"
"6422",6688,2015-11-13 02:05:36,3000,"True","75,74,112,25,28","21,64,109,60,90"
"6423",6689,2015-11-13 02:05:36,2494,"True","3,59,7,44,46","71,1,68,86,21"
"6424",6690,2015-11-13 02:05:54,1877,"False","81,50,11,101,18","74,40,2,8,26"
"6425",6691,2015-11-13 02:06:06,3651,"True","95,36,104,20,29","25,18,96,30,101"
"6426",6692,2015-11-13 02:06:10,2343,"False","73,93,7,85,74","31,4,54,5,8"
"6427",6693,2015-11-13 02:06:27,1671,"True","4,104,21,19,96","73,57,9,69,1"
"6428",6694,2015-11-13 02:06:18,2360,"False","106,99,7,50,76","100,5,19,11,86"
"6429",6695,2015-11-13 02:06:38,1993,"False","57,76,47,74,104","39,11,16,75,1"
"6430",6696,2015-11-13 02:06:43,1681,"True","17,80,98,3,70","107,109,111,86,14"
"6431",6697,2015-11-13 02:06:41,2425,"False","21,59,78,22,1","36,103,19,92,102"
"6432",6698,2015-11-13 02:06:56,2222,"True","110,30,41,9,47","75,21,72,68,46"
"6433",6699,2015-11-13 02:07:04,1861,"True","70,21,62,75,28","77,71,33,11,40"
"6434",6701,2015-11-13 02:07:06,1713,"True","8,102,85,100,63","71,12,90,74,58"
"6435",6702,2015-11-13 02:07:12,3418,"False","39,74,2,36,104","50,88,21,105,72"
"6436",6703,2015-11-13 02:07:13,2183,"True","93,46,32,7,102","14,34,81,28,90"
"6437",6704,2015-11-13 02:07:59,2554,"False","14,86,75,8,29","39,21,7,42,100"
"6438",6705,2015-11-13 02:07:40,1943,"False","31,99,4,104,11","103,107,93,50,73"
"6439",6707,2015-11-13 02:08:27,3016,"False","102,106,31,6,107","11,71,104,21,12"
"6440",6708,2015-11-13 02:08:46,3411,"False","1,39,31,104,5","103,14,11,18,90"
